Neighborhood,Release
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Squirrel Hill South,0.0
Swisshelm Park,0.0
Regent Square,0.0
Squirrel Hill South,134.5
Swisshelm Park,134.5
Regent Square,134.5
Lincoln Place,0.0
Hays,0.0
Lincoln Place,33000.0
Hays,33000.0
Lincoln Place,1.0
Hays,1.0
Lincoln Place,33.0
Hays,33.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,1.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,5.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
North Shore,11.0
Allegheny West,11.0
Manchester,11.0
Marshall-Shadeland,11.0
Central Northside,11.0
Allegheny Center,11.0
Brighton Heights,11.0
California-Kirkbride,11.0
Chateau,11.0
North Shore,31.0
Allegheny West,31.0
Manchester,31.0
Marshall-Shadeland,31.0
Central Northside,31.0
Allegheny Center,31.0
Brighton Heights,31.0
California-Kirkbride,31.0
Chateau,31.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Brookline,3223.0
Beltzhoover,3223.0
Bon Air,3223.0
Overbrook,3223.0
Carrick,3223.0
Mount Washington,3223.0
Beechview,3223.0
Brookline,483.0
Beltzhoover,483.0
Bon Air,483.0
Overbrook,483.0
Carrick,483.0
Mount Washington,483.0
Beechview,483.0
Brookline,15.0
Beltzhoover,15.0
Bon Air,15.0
Overbrook,15.0
Carrick,15.0
Mount Washington,15.0
Beechview,15.0
Brookline,85.0
Beltzhoover,85.0
Bon Air,85.0
Overbrook,85.0
Carrick,85.0
Mount Washington,85.0
Beechview,85.0
Oakwood,0.0
Westwood,0.0
Fairywood,0.0
East Carnegie,0.0
Crafton Heights,0.0
Windgap,0.0
Oakwood,0.0
Westwood,0.0
Fairywood,0.0
East Carnegie,0.0
Crafton Heights,0.0
Windgap,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
East Carnegie,0.0
East Carnegie,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,41.0
East Liberty,41.0
Morningside,41.0
Lower Lawrenceville,41.0
Polish Hill,41.0
Bloomfield,41.0
Central Lawrenceville,41.0
Stanton Heights,41.0
Strip District,41.0
Upper Lawrenceville,41.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Oakwood,0.0
Westwood,0.0
Fairywood,0.0
East Carnegie,0.0
Crafton Heights,0.0
Windgap,0.0
Oakwood,0.0
Westwood,0.0
Fairywood,0.0
East Carnegie,0.0
Crafton Heights,0.0
Windgap,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,4300.0
Hays,4300.0
Lincoln Place,1.0
Hays,1.0
Lincoln Place,75.0
Hays,75.0
North Shore,11.0
Allegheny West,11.0
Manchester,11.0
Marshall-Shadeland,11.0
Central Northside,11.0
Allegheny Center,11.0
Brighton Heights,11.0
California-Kirkbride,11.0
Chateau,11.0
North Shore,48.0
Allegheny West,48.0
Manchester,48.0
Marshall-Shadeland,48.0
Central Northside,48.0
Allegheny Center,48.0
Brighton Heights,48.0
California-Kirkbride,48.0
Chateau,48.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Brookline,3223.0
Beltzhoover,3223.0
Bon Air,3223.0
Overbrook,3223.0
Carrick,3223.0
Mount Washington,3223.0
Beechview,3223.0
Brookline,492.0
Beltzhoover,492.0
Bon Air,492.0
Overbrook,492.0
Carrick,492.0
Mount Washington,492.0
Beechview,492.0
Brookline,15.0
Beltzhoover,15.0
Bon Air,15.0
Overbrook,15.0
Carrick,15.0
Mount Washington,15.0
Beechview,15.0
Brookline,85.0
Beltzhoover,85.0
Bon Air,85.0
Overbrook,85.0
Carrick,85.0
Mount Washington,85.0
Beechview,85.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,34.87
East Carnegie,0.0
East Carnegie,0.0
Fairywood,0.4362
Esplen,0.4362
Windgap,0.4362
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,0.5626
Esplen,0.5626
Windgap,0.5626
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Squirrel Hill South,0.0
Swisshelm Park,0.0
Regent Square,0.0
Squirrel Hill South,117.8
Swisshelm Park,117.8
Regent Square,117.8
Squirrel Hill South,0.0
Swisshelm Park,0.0
Regent Square,0.0
Squirrel Hill South,136.8
Swisshelm Park,136.8
Regent Square,136.8
Brookline,5063.0
Beltzhoover,5063.0
Bon Air,5063.0
Overbrook,5063.0
Carrick,5063.0
Mount Washington,5063.0
Beechview,5063.0
Brookline,4305.0
Beltzhoover,4305.0
Bon Air,4305.0
Overbrook,4305.0
Carrick,4305.0
Mount Washington,4305.0
Beechview,4305.0
Brookline,146.0
Beltzhoover,146.0
Bon Air,146.0
Overbrook,146.0
Carrick,146.0
Mount Washington,146.0
Beechview,146.0
Brookline,124.0
Beltzhoover,124.0
Bon Air,124.0
Overbrook,124.0
Carrick,124.0
Mount Washington,124.0
Beechview,124.0
Brookline,272.0
Beltzhoover,272.0
Bon Air,272.0
Overbrook,272.0
Carrick,272.0
Mount Washington,272.0
Beechview,272.0
Brookline,231.0
Beltzhoover,231.0
Bon Air,231.0
Overbrook,231.0
Carrick,231.0
Mount Washington,231.0
Beechview,231.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,42.0
East Liberty,42.0
Morningside,42.0
Lower Lawrenceville,42.0
Polish Hill,42.0
Bloomfield,42.0
Central Lawrenceville,42.0
Stanton Heights,42.0
Strip District,42.0
Upper Lawrenceville,42.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,38000.0
Hays,38000.0
Lincoln Place,1.0
Hays,1.0
Lincoln Place,38.0
Hays,38.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
North Shore,11.0
Allegheny West,11.0
Manchester,11.0
Marshall-Shadeland,11.0
Central Northside,11.0
Allegheny Center,11.0
Brighton Heights,11.0
California-Kirkbride,11.0
Chateau,11.0
North Shore,54.0
Allegheny West,54.0
Manchester,54.0
Marshall-Shadeland,54.0
Central Northside,54.0
Allegheny Center,54.0
Brighton Heights,54.0
California-Kirkbride,54.0
Chateau,54.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,12.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,5.23
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Fairywood,0.286
Esplen,0.286
Windgap,0.286
Fairywood,0.0
Esplen,0.0
Windgap,0.0
East Carnegie,0.0
East Carnegie,0.0
Squirrel Hill South,0.0
Swisshelm Park,0.0
Regent Square,0.0
Squirrel Hill South,106.5
Swisshelm Park,106.5
Regent Square,106.5
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Oakwood,0.06
Westwood,0.06
Fairywood,0.06
East Carnegie,0.06
Crafton Heights,0.06
Windgap,0.06
Oakwood,0.0042
Westwood,0.0042
Fairywood,0.0042
East Carnegie,0.0042
Crafton Heights,0.0042
Windgap,0.0042
Lincoln Place,0.0
Hays,0.0
Lincoln Place,72219.0
Hays,72219.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,49.0
Hays,49.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
North Shore,11.0
Allegheny West,11.0
Manchester,11.0
Marshall-Shadeland,11.0
Central Northside,11.0
Allegheny Center,11.0
Brighton Heights,11.0
California-Kirkbride,11.0
Chateau,11.0
North Shore,56.0
Allegheny West,56.0
Manchester,56.0
Marshall-Shadeland,56.0
Central Northside,56.0
Allegheny Center,56.0
Brighton Heights,56.0
California-Kirkbride,56.0
Chateau,56.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Brookline,2471.0
Beltzhoover,2471.0
Bon Air,2471.0
Overbrook,2471.0
Carrick,2471.0
Mount Washington,2471.0
Beechview,2471.0
Brookline,4163.0
Beltzhoover,4163.0
Bon Air,4163.0
Overbrook,4163.0
Carrick,4163.0
Mount Washington,4163.0
Beechview,4163.0
Brookline,71.0
Beltzhoover,71.0
Bon Air,71.0
Overbrook,71.0
Carrick,71.0
Mount Washington,71.0
Beechview,71.0
Brookline,120.0
Beltzhoover,120.0
Bon Air,120.0
Overbrook,120.0
Carrick,120.0
Mount Washington,120.0
Beechview,120.0
Brookline,133.0
Beltzhoover,133.0
Bon Air,133.0
Overbrook,133.0
Carrick,133.0
Mount Washington,133.0
Beechview,133.0
Brookline,223.0
Beltzhoover,223.0
Bon Air,223.0
Overbrook,223.0
Carrick,223.0
Mount Washington,223.0
Beechview,223.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,6.37
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,12.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,1014.0
East Liberty,1014.0
Morningside,1014.0
Lower Lawrenceville,1014.0
Polish Hill,1014.0
Bloomfield,1014.0
Central Lawrenceville,1014.0
Stanton Heights,1014.0
Strip District,1014.0
Upper Lawrenceville,1014.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,2.0
East Liberty,2.0
Morningside,2.0
Lower Lawrenceville,2.0
Polish Hill,2.0
Bloomfield,2.0
Central Lawrenceville,2.0
Stanton Heights,2.0
Strip District,2.0
Upper Lawrenceville,2.0
Fairywood,0.2424
Esplen,0.2424
Windgap,0.2424
Fairywood,0.0
Esplen,0.0
Windgap,0.0
East Carnegie,0.0
East Carnegie,0.0
Brookline,2731.0
Beltzhoover,2731.0
Bon Air,2731.0
Overbrook,2731.0
Carrick,2731.0
Mount Washington,2731.0
Beechview,2731.0
Brookline,4260.0
Beltzhoover,4260.0
Bon Air,4260.0
Overbrook,4260.0
Carrick,4260.0
Mount Washington,4260.0
Beechview,4260.0
Brookline,147.0
Beltzhoover,147.0
Bon Air,147.0
Overbrook,147.0
Carrick,147.0
Mount Washington,147.0
Beechview,147.0
Brookline,229.0
Beltzhoover,229.0
Bon Air,229.0
Overbrook,229.0
Carrick,229.0
Mount Washington,229.0
Beechview,229.0
Brookline,78.0
Beltzhoover,78.0
Bon Air,78.0
Overbrook,78.0
Carrick,78.0
Mount Washington,78.0
Beechview,78.0
Brookline,122.0
Beltzhoover,122.0
Bon Air,122.0
Overbrook,122.0
Carrick,122.0
Mount Washington,122.0
Beechview,122.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,38.0
East Liberty,38.0
Morningside,38.0
Lower Lawrenceville,38.0
Polish Hill,38.0
Bloomfield,38.0
Central Lawrenceville,38.0
Stanton Heights,38.0
Strip District,38.0
Upper Lawrenceville,38.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,750.0
East Liberty,750.0
Morningside,750.0
Lower Lawrenceville,750.0
Polish Hill,750.0
Bloomfield,750.0
Central Lawrenceville,750.0
Stanton Heights,750.0
Strip District,750.0
Upper Lawrenceville,750.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,2.0
East Liberty,2.0
Morningside,2.0
Lower Lawrenceville,2.0
Polish Hill,2.0
Bloomfield,2.0
Central Lawrenceville,2.0
Stanton Heights,2.0
Strip District,2.0
Upper Lawrenceville,2.0
North Shore,9.0
Allegheny West,9.0
Manchester,9.0
Marshall-Shadeland,9.0
Central Northside,9.0
Allegheny Center,9.0
Brighton Heights,9.0
California-Kirkbride,9.0
Chateau,9.0
North Shore,50.0
Allegheny West,50.0
Manchester,50.0
Marshall-Shadeland,50.0
Central Northside,50.0
Allegheny Center,50.0
Brighton Heights,50.0
California-Kirkbride,50.0
Chateau,50.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,259573.0
Hays,259573.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Oakwood,0.04
Westwood,0.04
Fairywood,0.04
East Carnegie,0.04
Crafton Heights,0.04
Windgap,0.04
Oakwood,0.0023
Westwood,0.0023
Fairywood,0.0023
East Carnegie,0.0023
Crafton Heights,0.0023
Windgap,0.0023
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,5.8
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,11.46
Squirrel Hill South,0.0
Swisshelm Park,0.0
Regent Square,0.0
Squirrel Hill South,89.2
Swisshelm Park,89.2
Regent Square,89.2
East Carnegie,0.0
East Carnegie,0.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,7.0
East Liberty,7.0
Morningside,7.0
Lower Lawrenceville,7.0
Polish Hill,7.0
Bloomfield,7.0
Central Lawrenceville,7.0
Stanton Heights,7.0
Strip District,7.0
Upper Lawrenceville,7.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Squirrel Hill South,0.0
Swisshelm Park,0.0
Regent Square,0.0
Squirrel Hill South,108.3
Swisshelm Park,108.3
Regent Square,108.3
Lincoln Place,0.0
Hays,0.0
Lincoln Place,4060.0
Hays,4060.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,65.0
Hays,65.0
Brookline,4309.0
Beltzhoover,4309.0
Bon Air,4309.0
Overbrook,4309.0
Carrick,4309.0
Mount Washington,4309.0
Beechview,4309.0
Brookline,82.0
Beltzhoover,82.0
Bon Air,82.0
Overbrook,82.0
Carrick,82.0
Mount Washington,82.0
Beechview,82.0
Brookline,124.0
Beltzhoover,124.0
Bon Air,124.0
Overbrook,124.0
Carrick,124.0
Mount Washington,124.0
Beechview,124.0
North Shore,11.0
Allegheny West,11.0
Manchester,11.0
Marshall-Shadeland,11.0
Central Northside,11.0
Allegheny Center,11.0
Brighton Heights,11.0
California-Kirkbride,11.0
Chateau,11.0
North Shore,41.0
Allegheny West,41.0
Manchester,41.0
Marshall-Shadeland,41.0
Central Northside,41.0
Allegheny Center,41.0
Brighton Heights,41.0
California-Kirkbride,41.0
Chateau,41.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
Brookline,2863.0
Beltzhoover,2863.0
Bon Air,2863.0
Overbrook,2863.0
Carrick,2863.0
Mount Washington,2863.0
Beechview,2863.0
Brookline,154.0
Beltzhoover,154.0
Bon Air,154.0
Overbrook,154.0
Carrick,154.0
Mount Washington,154.0
Beechview,154.0
Brookline,231.0
Beltzhoover,231.0
Bon Air,231.0
Overbrook,231.0
Carrick,231.0
Mount Washington,231.0
Beechview,231.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,11.58
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,6.75
Fairywood,0.0
Esplen,0.0
Windgap,0.0
Fairywood,0.2119
Esplen,0.2119
Windgap,0.2119
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,120853.0
East Liberty,120853.0
Morningside,120853.0
Lower Lawrenceville,120853.0
Polish Hill,120853.0
Bloomfield,120853.0
Central Lawrenceville,120853.0
Stanton Heights,120853.0
Strip District,120853.0
Upper Lawrenceville,120853.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,6.0
East Liberty,6.0
Morningside,6.0
Lower Lawrenceville,6.0
Polish Hill,6.0
Bloomfield,6.0
Central Lawrenceville,6.0
Stanton Heights,6.0
Strip District,6.0
Upper Lawrenceville,6.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,283.0
East Liberty,283.0
Morningside,283.0
Lower Lawrenceville,283.0
Polish Hill,283.0
Bloomfield,283.0
Central Lawrenceville,283.0
Stanton Heights,283.0
Strip District,283.0
Upper Lawrenceville,283.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,179.0
East Liberty,179.0
Morningside,179.0
Lower Lawrenceville,179.0
Polish Hill,179.0
Bloomfield,179.0
Central Lawrenceville,179.0
Stanton Heights,179.0
Strip District,179.0
Upper Lawrenceville,179.0
Squirrel Hill South,0.0
Swisshelm Park,0.0
Regent Square,0.0
Squirrel Hill South,78.4
Swisshelm Park,78.4
Regent Square,78.4
North Shore,11.0
Allegheny West,11.0
Manchester,11.0
Marshall-Shadeland,11.0
Central Northside,11.0
Allegheny Center,11.0
Brighton Heights,11.0
California-Kirkbride,11.0
Chateau,11.0
North Shore,50.0
Allegheny West,50.0
Manchester,50.0
Marshall-Shadeland,50.0
Central Northside,50.0
Allegheny Center,50.0
Brighton Heights,50.0
California-Kirkbride,50.0
Chateau,50.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
